data;Classe A 0 Sentido C;Classe A 0 Sentido D;Classe A 0 Total;Classe B 0 Sentido C;Classe B 0 Sentido D;Classe B 0 Total;Classe C 0 Sentido C;Classe C 0 Sentido D;Classe C 0 Total;Classe D 0 Sentido C;Classe D 0 Sentido D;Classe D 0 Total;Classe E 0 Sentido C;Classe E 0 Sentido D;Classe E 0 Total;Classe F 0 Sentido C;Classe F 0 Sentido D;Classe F 0 Total;Classe G 0 Sentido C;Classe G 0 Sentido D;Classe G 0 Total;Classe H 0 Sentido C;Classe H 0 Sentido D;Classe H 0 Total;Classe I 0 Sentido C;Classe I 0 Sentido D;Classe I 0 Total;Classe J 0 Sentido C;Classe J 0 Sentido D;Classe J 0 Total;Classe L 0 Sentido C;Classe L 0 Sentido D;Classe L 0 Total;Todos 0 Sentido C;Todos 0 Sentido D;Total Geral
20/04/2017;157;360;517;67;178;245;108;38;146;13;11;24;1;26;27;0;12;12;0;0;0;1;12;13;1747;2459;4206;496;618;1114;512;122;634;3102;3836;6938
21/04/2017;63;170;233;36;68;104;59;5;64;4;11;15;0;11;11;0;3;3;0;0;0;0;3;3;1586;3131;4717;514;723;1237;458;79;537;2720;4204;6924
22/04/2017;67;137;204;46;81;127;58;14;72;1;14;15;2;17;19;0;7;7;0;0;0;0;0;0;1507;2154;3661;549;634;1183;303;78;381;2533;3136;5669
23/04/2017;50;116;166;30;37;67;57;7;64;1;12;13;1;10;11;0;5;5;0;0;0;1;2;3;3204;2418;5622;807;656;1463;578;65;643;4729;3328;8057
24/04/2017;123;319;442;75;151;226;113;27;140;3;9;12;2;14;16;1;7;8;0;0;0;2;3;5;1671;1909;3580;644;402;1046;428;138;566;3062;2979;6041
25/04/2017;112;311;423;60;167;227;99;26;125;5;12;17;7;27;34;1;13;14;0;0;0;0;3;3;1362;1828;3190;495;474;969;466;131;597;2607;2992;5599
26/04/2017;146;311;457;68;173;241;116;23;139;7;18;25;4;19;23;1;8;9;0;0;0;0;2;2;1474;1828;3302;449;477;926;506;110;616;2771;2969;5740
27/04/2017;75;358;433;45;206;251;59;33;92;9;13;22;1;29;30;1;7;8;0;0;0;0;7;7;1473;2051;3524;409;451;860;696;155;851;2768;3310;6078
28/04/2017;42;247;289;23;95;118;50;24;74;4;16;20;0;27;27;1;9;10;0;0;0;0;1;1;1305;2407;3712;404;569;973;667;122;789;2496;3517;6013
29/04/2017;76;194;270;35;85;120;48;20;68;5;17;22;2;27;29;2;5;7;0;0;0;0;8;8;1775;4244;6019;557;895;1452;545;129;674;3045;5624;8669
30/04/2017;43;123;166;21;41;62;56;6;62;4;9;13;1;16;17;1;0;1;0;0;0;0;1;1;2098;3038;5136;719;785;1504;385;55;440;3328;4074;7402
01/05/2017;57;130;187;22;42;64;68;8;76;1;6;7;1;9;10;0;1;1;0;0;0;0;1;1;4545;2934;7479;1011;683;1694;632;73;705;6337;3887;10224
02/05/2017;124;341;465;77;204;281;68;24;92;4;16;20;6;14;20;2;7;9;0;0;0;0;2;2;1728;2091;3819;692;474;1166;584;110;694;3285;3283;6568
03/05/2017;213;322;535;88;178;266;38;20;58;1;17;18;3;22;25;0;7;7;0;0;0;0;4;4;2219;1943;4162;563;424;987;461;93;554;3586;3030;6616
04/05/2017;334;335;669;180;179;359;82;26;108;9;14;23;14;22;36;5;12;17;0;0;0;1;9;10;2127;2002;4129;511;419;930;459;91;550;3722;3109;6831
05/05/2017;142;310;452;53;156;209;81;37;118;6;22;28;3;30;33;1;12;13;0;0;0;0;11;11;1825;2275;4100;492;634;1126;593;119;712;3196;3606;6802
06/05/2017;84;174;258;34;91;125;58;18;76;3;14;17;2;27;29;0;7;7;0;1;1;1;9;10;1622;2624;4246;571;773;1344;457;92;549;2832;3830;6662
07/05/2017;56;121;177;24;34;58;42;12;54;1;9;10;2;14;16;0;2;2;0;1;1;0;2;2;2297;2545;4842;800;749;1549;537;76;613;3759;3565;7324
08/05/2017;108;288;396;66;136;202;60;25;85;3;17;20;12;26;38;1;6;7;0;0;0;4;3;7;1679;2093;3772;623;431;1054;470;130;600;3026;3155;6181
09/05/2017;79;288;367;66;156;222;59;36;95;8;20;28;3;27;30;0;8;8;0;0;0;0;5;5;1400;1900;3300;441;416;857;497;150;647;2553;3006;5559
10/05/2017;128;317;445;57;208;265;68;20;88;4;15;19;5;27;32;1;10;11;0;0;0;0;11;11;1464;1844;3308;459;479;938;531;115;646;2717;3046;5763
11/05/2017;170;402;572;56;200;256;83;26;109;9;19;28;6;40;46;2;7;9;0;0;0;1;12;13;1531;1966;3497;464;468;932;555;106;661;2877;3246;6123
12/05/2017;129;329;458;65;156;221;92;34;126;5;21;26;4;25;29;3;7;10;0;0;0;0;14;14;1792;2875;4667;520;684;1204;625;124;749;3235;4269;7504
13/05/2017;88;205;293;31;93;124;62;14;76;3;17;20;1;18;19;0;9;9;0;0;0;2;16;18;1803;3939;5742;609;1115;1724;588;105;693;3187;5531;8718
14/05/2017;81;105;186;36;39;75;37;6;43;2;11;13;5;12;17;0;5;5;0;0;0;0;2;2;3975;3058;7033;951;772;1723;510;53;563;5597;4063;9660
15/05/2017;117;344;461;37;193;230;44;28;72;6;12;18;2;24;26;0;7;7;0;0;0;0;7;7;2135;2127;4262;852;512;1364;610;91;701;3803;3345;7148
16/05/2017;119;297;416;61;196;257;74;34;108;8;15;23;4;46;50;0;6;6;0;0;0;1;8;9;1449;1934;3383;478;451;929;503;95;598;2697;3082;5779
17/05/2017;125;286;411;71;173;244;69;29;98;4;29;33;3;36;39;2;14;16;0;0;0;0;10;10;1554;1800;3354;467;492;959;525;105;630;2820;2974;5794
18/05/2017;91;312;403;48;182;230;91;29;120;6;19;25;2;37;39;1;12;13;0;0;0;2;8;10;1428;1816;3244;431;392;823;621;126;747;2721;2933;5654
19/05/2017;89;290;379;49;168;217;103;30;133;5;26;31;4;42;46;4;6;10;0;0;0;0;11;11;1572;2509;4081;467;603;1070;699;136;835;2992;3821;6813
20/05/2017;81;177;258;40;104;144;79;35;114;2;12;14;3;33;36;0;2;2;0;0;0;1;8;9;1590;2908;4498;518;752;1270;531;96;627;2845;4127;6972
21/05/2017;55;130;185;25;49;74;63;11;74;2;8;10;2;8;10;1;6;7;0;1;1;0;2;2;2925;2641;5566;740;642;1382;557;70;627;4370;3568;7938
22/05/2017;115;312;427;68;192;260;71;33;104;3;16;19;2;19;21;4;5;9;0;0;0;2;3;5;1806;2009;3815;725;478;1203;529;111;640;3325;3178;6503
23/05/2017;129;310;439;50;168;218;54;50;104;5;14;19;2;29;31;1;17;18;0;0;0;1;8;9;1466;1861;3327;452;418;870;486;122;608;2646;2997;5643
24/05/2017;153;321;474;70;177;247;69;47;116;7;24;31;4;35;39;1;9;10;0;0;0;3;11;14;1534;1841;3375;471;444;915;514;105;619;2826;3014;5840
25/05/2017;140;353;493;46;178;224;84;23;107;7;18;25;4;32;36;0;6;6;0;1;1;3;6;9;1566;1839;3405;438;442;880;525;112;637;2813;3010;5823
26/05/2017;88;277;365;56;162;218;105;37;142;1;27;28;3;35;38;2;11;13;0;0;0;2;10;12;1635;2597;4232;426;603;1029;797;104;901;3115;3863;6978
27/05/2017;89;179;268;33;86;119;56;19;75;3;13;16;2;20;22;3;7;10;0;0;0;3;7;10;1624;3004;4628;519;792;1311;491;96;587;2823;4223;7046
28/05/2017;49;103;152;34;38;72;71;13;84;3;11;14;6;12;18;2;0;2;1;1;2;0;11;11;2743;2191;4934;671;545;1216;546;57;603;4126;2982;7108
29/05/2017;105;285;390;65;157;222;98;25;123;8;5;13;4;28;32;1;11;12;0;0;0;0;3;3;1724;1916;3640;583;351;934;408;100;508;2996;2881;5877
30/05/2017;139;272;411;70;175;245;107;27;134;2;28;30;4;53;57;0;13;13;0;0;0;1;7;8;1361;1780;3141;511;440;951;467;103;570;2662;2898;5560
31/05/2017;125;288;413;75;173;248;98;28;126;4;29;33;3;62;65;1;10;11;0;1;1;1;2;3;1513;1831;3344;483;461;944;460;103;563;2763;2988;5751
01/09/2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/09/2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/09/2017;87;138;225;20;48;68;8;16;24;3;6;9;0;11;11;1;5;6;0;0;0;0;2;2;3178;2622;5800;728;654;1382;104;72;176;4129;3574;7703
04/09/2017;154;357;511;69;221;290;7;46;53;5;18;23;5;33;38;0;14;14;0;0;0;0;7;7;2251;2164;4415;656;517;1173;113;124;237;3260;3501;6761
05/09/2017;124;344;468;56;177;233;9;34;43;4;23;27;1;41;42;2;16;18;0;0;0;3;12;15;1936;1990;3926;459;469;928;83;123;206;2677;3229;5906
06/09/2017;248;393;641;98;194;292;16;42;58;11;28;39;1;36;37;1;14;15;0;1;1;1;8;9;2301;2774;5075;503;607;1110;135;131;266;3315;4228;7543
07/09/2017;102;242;344;38;115;153;6;32;38;6;17;23;7;24;31;3;6;9;0;0;0;2;14;16;2291;3319;5610;470;597;1067;63;87;150;2988;4453;7441
08/09/2017;159;316;475;92;192;284;13;36;49;4;16;20;3;35;38;2;14;16;0;0;0;5;5;10;2175;2785;4960;511;625;1136;120;129;249;3084;4153;7237
09/09/2017;139;226;365;66;124;190;5;42;47;1;8;9;4;30;34;1;11;12;0;1;1;4;4;8;2043;3084;5127;492;815;1307;100;101;201;2855;4446;7301
10/09/2017;156;185;341;45;41;86;1;12;13;2;8;10;8;12;20;1;4;5;0;0;0;1;5;6;4221;2926;7147;831;605;1436;155;65;220;5421;3863;9284
11/09/2017;173;395;568;84;211;295;13;49;62;4;14;18;10;26;36;3;5;8;0;0;0;1;10;11;2317;2339;4656;545;540;1085;117;134;251;3267;3723;6990
12/09/2017;171;360;531;85;233;318;10;45;55;3;18;21;5;69;74;0;15;15;0;1;1;2;10;12;1863;1992;3855;457;455;912;96;107;203;2692;3305;5997
13/09/2017;185;369;554;91;235;326;19;32;51;8;25;33;9;42;51;7;11;18;1;0;1;2;8;10;2077;2017;4094;490;433;923;116;120;236;3005;3292;6297
14/09/2017;183;398;581;87;225;312;6;37;43;8;22;30;6;44;50;3;16;19;0;1;1;4;9;13;2122;2169;4291;460;527;987;92;142;234;2971;3590;6561
15/09/2017;195;370;565;91;186;277;15;41;56;5;16;21;3;42;45;1;13;14;1;0;1;6;7;13;2424;2604;5028;528;625;1153;105;125;230;3374;4029;7403
16/09/2017;132;202;334;55;109;164;8;36;44;7;23;30;8;45;53;3;8;11;0;1;1;6;7;13;2144;3118;5262;543;860;1403;84;103;187;2990;4512;7502
17/09/2017;97;187;284;26;40;66;7;14;21;3;2;5;2;12;14;3;2;5;0;0;0;3;3;6;2790;2720;5510;607;869;1476;95;87;182;3633;3936;7569
18/09/2017;202;347;549;90;231;321;6;34;40;7;25;32;4;37;41;5;6;11;1;0;1;5;4;9;2273;2106;4379;709;494;1203;129;108;237;3431;3392;6823
19/09/2017;163;351;514;83;201;284;10;39;49;5;28;33;8;41;49;5;11;16;0;0;0;1;7;8;1875;2008;3883;522;461;983;97;122;219;2769;3269;6038
20/09/2017;200;350;550;92;205;297;12;47;59;9;24;33;7;36;43;2;15;17;0;0;0;8;5;13;2041;1910;3951;496;520;1016;118;113;231;2985;3225;6210
21/09/2017;167;378;545;80;208;288;9;46;55;10;15;25;9;41;50;4;16;20;0;0;0;4;10;14;2015;1927;3942;461;465;926;108;135;243;2867;3241;6108
22/09/2017;228;347;575;107;206;313;7;54;61;5;29;34;9;40;49;8;13;21;0;0;0;3;6;9;2289;2680;4969;474;658;1132;129;115;244;3259;4148;7407
23/09/2017;166;197;363;74;85;159;12;37;49;3;19;22;9;30;39;4;6;10;0;0;0;5;8;13;2064;3336;5400;530;826;1356;136;113;249;3003;4657;7660
24/09/2017;107;178;285;42;57;99;6;13;19;4;6;10;4;15;19;0;4;4;0;0;0;2;5;7;3316;2659;5975;701;619;1320;113;82;195;4295;3638;7933
25/09/2017;205;385;590;100;232;332;8;44;52;7;14;21;14;25;39;2;12;14;0;0;0;3;3;6;2463;2181;4644;736;483;1219;144;102;246;3682;3481;7163
26/09/2017;170;371;541;91;181;272;13;47;60;5;23;28;3;54;57;4;7;11;0;1;1;7;11;18;2043;1971;4014;483;440;923;97;102;199;2916;3208;6124
27/09/2017;221;349;570;103;223;326;18;32;50;11;21;32;15;43;58;7;14;21;0;0;0;1;6;7;2048;2023;4071;481;467;948;132;110;242;3037;3288;6325
28/09/2017;211;383;594;92;208;300;11;34;45;9;15;24;5;48;53;3;14;17;0;0;0;8;12;20;2132;2157;4289;478;451;929;123;136;259;3072;3458;6530
29/09/2017;229;357;586;81;204;285;8;45;53;5;20;25;10;46;56;5;10;15;0;0;0;12;6;18;2598;3114;5712;514;655;1169;127;134;261;3589;4591;8180
30/09/2017;177;254;431;85;83;168;10;27;37;7;10;17;4;23;27;2;7;9;0;0;0;9;6;15;2531;3877;6408;528;835;1363;118;113;231;3471;5235;8706
01/10/2017;189;341;530;103;134;237;1;7;8;0;3;3;1;8;9;2;2;4;0;0;0;4;4;8;2348;3838;6186;418;768;1186;99;131;230;3165;5236;8401
02/10/2017;225;415;640;104;324;428;17;55;72;4;22;26;9;37;46;3;8;11;0;0;0;7;1;8;2355;2533;4888;616;571;1187;144;131;275;3484;4097;7581
03/10/2017;236;350;586;101;237;338;8;21;29;4;13;17;1;17;18;1;3;4;0;0;0;0;0;0;2188;2920;5108;465;511;976;122;116;238;3126;4188;7314
04/10/2017;263;390;653;98;203;301;12;39;51;4;13;17;5;42;47;6;18;24;0;0;0;8;12;20;2836;2233;5069;512;496;1008;118;144;262;3862;3590;7452
05/10/2017;221;424;645;99;201;300;15;48;63;13;24;37;12;38;50;7;10;17;0;0;0;3;11;14;2339;1958;4297;513;450;963;120;126;246;3342;3290;6632
06/10/2017;220;348;568;105;197;302;14;44;58;13;21;34;7;34;41;2;12;14;0;0;0;9;6;15;2474;2544;5018;493;615;1108;120;128;248;3457;3949;7406
07/10/2017;141;179;320;65;90;155;8;24;32;3;18;21;3;23;26;2;13;15;0;0;0;6;8;14;2011;3105;5116;476;801;1277;99;111;210;2814;4372;7186
08/10/2017;83;143;226;26;39;65;8;21;29;4;12;16;5;23;28;5;3;8;0;0;0;4;4;8;2718;2597;5315;588;636;1224;102;60;162;3543;3538;7081
09/10/2017;217;394;611;99;229;328;14;44;58;4;7;11;11;28;39;4;12;16;0;0;0;2;4;6;2012;2239;4251;553;486;1039;116;110;226;3032;3553;6585
10/10/2017;188;342;530;86;203;289;10;46;56;12;28;40;11;42;53;2;13;15;0;1;1;7;6;13;1793;1967;3760;454;441;895;112;106;218;2675;3195;5870
11/10/2017;223;352;575;117;204;321;9;53;62;7;23;30;12;42;54;5;13;18;0;0;0;3;8;11;2414;2530;4944;433;543;976;85;138;223;3308;3906;7214
12/10/2017;128;207;335;41;110;151;16;27;43;6;20;26;12;17;29;4;7;11;0;0;0;2;7;9;2449;3158;5607;466;564;1030;57;106;163;3181;4223;7404
13/10/2017;209;298;507;90;198;288;11;55;66;4;18;22;6;29;35;6;10;16;0;0;0;10;8;18;2108;2593;4701;468;602;1070;105;134;239;3017;3945;6962
14/10/2017;136;203;339;86;112;198;10;33;43;10;17;27;3;38;41;2;11;13;0;0;0;5;8;13;2182;3013;5195;499;786;1285;83;92;175;3016;4313;7329
15/10/2017;166;206;372;45;51;96;4;16;20;4;11;15;2;13;15;1;5;6;0;0;0;3;2;5;4170;2946;7116;815;612;1427;135;85;220;5345;3947;9292
16/10/2017;252;398;650;101;225;326;15;39;54;6;20;26;10;26;36;3;12;15;0;0;0;1;5;6;2303;2204;4507;610;503;1113;115;139;254;3416;3571;6987
17/10/2017;238;356;594;97;188;285;16;35;51;11;18;29;5;48;53;6;11;17;0;0;0;4;4;8;2062;2054;4116;453;470;923;100;120;220;2992;3304;6296
18/10/2017;232;335;567;109;207;316;19;51;70;6;19;25;10;41;51;3;14;17;0;0;0;14;10;24;1987;1932;3919;461;468;929;96;112;208;2937;3189;6126
19/10/2017;205;387;592;105;202;307;15;34;49;13;36;49;9;49;58;5;17;22;0;0;0;10;6;16;2110;1979;4089;480;457;937;106;131;237;3058;3298;6356
20/10/2017;223;312;535;115;173;288;22;49;71;6;24;30;9;38;47;8;17;25;0;0;0;17;9;26;2391;2542;4933;475;628;1103;97;119;216;3363;3911;7274
21/10/2017;144;185;329;65;120;185;7;22;29;11;11;22;9;34;43;2;7;9;0;0;0;11;6;17;2083;2820;4903;476;769;1245;84;105;189;2892;4079;6971
22/10/2017;121;181;302;42;78;120;5;13;18;6;12;18;8;17;25;3;5;8;0;0;0;6;8;14;3056;2725;5781;590;667;1257;93;84;177;3930;3790;7720
23/10/2017;214;374;588;82;221;303;17;42;59;10;14;24;19;35;54;6;10;16;0;0;0;5;6;11;2248;2178;4426;704;517;1221;119;116;235;3424;3513;6937
24/10/2017;200;325;525;82;190;272;10;41;51;10;24;34;14;37;51;3;10;13;0;0;0;9;3;12;1855;1937;3792;445;466;911;93;107;200;2721;3140;5861
25/10/2017;212;354;566;85;199;284;14;39;53;10;18;28;7;53;60;11;10;21;0;0;0;7;7;14;1986;1870;3856;503;521;1024;118;100;218;2953;3171;6124
26/10/2017;213;349;562;94;213;307;16;35;51;17;24;41;11;32;43;3;12;15;0;0;0;10;2;12;2036;1933;3969;443;446;889;117;147;264;2960;3193;6153
27/10/2017;243;371;614;89;213;302;6;45;51;12;17;29;7;39;46;4;14;18;0;0;0;16;4;20;2234;2651;4885;496;592;1088;113;130;243;3220;4076;7296
28/10/2017;125;190;315;68;99;167;9;23;32;4;15;19;6;29;35;4;11;15;0;0;0;8;12;20;2014;2942;4956;463;782;1245;91;91;182;2792;4194;6986
29/10/2017;101;153;254;31;61;92;5;6;11;3;7;10;5;17;22;3;4;7;1;0;1;6;2;8;3054;2453;5507;616;607;1223;82;64;146;3907;3374;7281
30/10/2017;214;345;559;96;215;311;13;39;52;5;17;22;10;26;36;4;8;12;0;0;0;11;5;16;2217;2075;4292;672;504;1176;113;131;244;3355;3365;6720
31/10/2017;185;331;516;90;155;245;15;32;47;9;25;34;14;40;54;2;10;12;0;1;1;10;5;15;1896;2000;3896;441;438;879;77;116;193;2739;3153;5892
01/11/2017;210;299;509;94;136;230;11;34;45;10;21;31;6;48;54;6;19;25;2;0;2;11;16;27;2261;3260;5521;450;696;1146;105;125;230;3166;4654;7820
02/11/2017;112;192;304;45;81;126;9;12;21;4;16;20;8;15;23;2;5;7;0;0;0;8;2;10;3338;3380;6718;667;679;1346;77;81;158;4270;4463;8733
03/11/2017;183;226;409;84;126;210;17;30;47;6;21;27;3;44;47;4;8;12;0;0;0;8;4;12;2348;2497;4845;534;603;1137;117;119;236;3304;3678;6982
04/11/2017;145;178;323;73;94;167;5;32;37;2;18;20;3;38;41;2;12;14;0;0;0;2;8;10;2321;2952;5273;484;711;1195;75;90;165;3112;4133;7245
05/11/2017;105;144;249;32;37;69;11;5;16;8;6;14;4;13;17;6;7;13;0;0;0;8;2;10;3718;2510;6228;676;533;1209;110;78;188;4678;3335;8013
06/11/2017;193;360;553;91;161;252;9;41;50;4;9;13;13;32;45;2;13;15;1;0;1;6;8;14;2134;2227;4361;535;510;1045;116;122;238;3104;3483;6587
07/11/2017;164;299;463;83;177;260;8;28;36;5;16;21;9;42;51;2;18;20;0;0;0;7;7;14;1968;1964;3932;451;453;904;86;101;187;2783;3105;5888
08/11/2017;200;332;532;107;206;313;8;34;42;11;25;36;14;36;50;3;7;10;0;0;0;11;12;23;2084;2039;4123;441;461;902;115;123;238;2994;3275;6269
09/11/2017;217;355;572;116;213;329;15;36;51;13;26;39;21;42;63;12;17;29;0;0;0;11;11;22;2074;1947;4021;457;479;936;82;131;213;3018;3257;6275
10/11/2017;235;355;590;123;189;312;13;27;40;9;19;28;17;33;50;9;9;18;0;0;0;9;13;22;2473;2596;5069;482;627;1109;92;129;221;3462;3997;7459
11/11/2017;138;175;313;72;111;183;7;29;36;8;18;26;2;39;41;6;4;10;0;0;0;6;4;10;1951;3011;4962;478;800;1278;100;95;195;2768;4286;7054
12/11/2017;114;166;280;28;55;83;4;8;12;2;10;12;5;17;22;0;3;3;0;0;0;2;2;4;2963;2387;5350;658;588;1246;103;74;177;3879;3310;7189
13/11/2017;244;404;648;104;232;336;13;38;51;9;14;23;13;39;52;3;7;10;1;0;1;8;9;17;2273;2145;4418;632;524;1156;116;122;238;3416;3534;6950
14/11/2017;198;334;532;78;177;255;15;31;46;9;30;39;6;45;51;5;12;17;0;0;0;6;7;13;1882;2093;3975;451;524;975;96;101;197;2746;3354;6100
15/11/2017;105;173;278;52;97;149;2;22;24;7;9;16;5;24;29;4;9;13;0;0;0;3;9;12;2330;2228;4558;506;544;1050;51;82;133;3065;3197;6262
16/11/2017;229;380;609;101;250;351;14;38;52;6;21;27;9;21;30;5;3;8;0;0;0;7;10;17;2145;2032;4177;475;428;903;90;130;220;3081;3313;6394
17/11/2017;273;354;627;113;180;293;14;34;48;9;18;27;16;43;59;5;11;16;0;0;0;15;12;27;2393;2605;4998;481;607;1088;98;136;234;3417;4000;7417
18/11/2017;158;194;352;84;121;205;9;34;43;8;15;23;6;24;30;2;10;12;0;1;1;8;3;11;2027;2964;4991;461;748;1209;81;78;159;2844;4192;7036
19/11/2017;118;178;296;30;34;64;4;13;17;4;6;10;9;27;36;4;4;8;0;0;0;14;4;18;3120;2524;5644;639;607;1246;86;84;170;4028;3481;7509
20/11/2017;234;404;638;95;232;327;12;37;49;8;12;20;10;28;38;7;9;16;0;0;0;12;7;19;2069;2200;4269;534;473;1007;103;105;208;3084;3507;6591
21/11/2017;196;354;550;92;189;281;12;41;53;6;22;28;7;32;39;6;14;20;0;0;0;10;13;23;1877;1912;3789;459;438;897;80;109;189;2745;3124;5869
22/11/2017;221;329;550;115;214;329;11;31;42;3;20;23;6;41;47;10;16;26;0;0;0;8;7;15;1966;1937;3903;450;446;896;80;107;187;2870;3148;6018
23/11/2017;229;402;631;119;219;338;20;33;53;9;26;35;14;33;47;10;19;29;1;0;1;11;11;22;2073;1905;3978;459;459;918;88;110;198;3033;3217;6250
24/11/2017;257;335;592;128;170;298;18;57;75;11;15;26;6;36;42;11;11;22;0;0;0;15;9;24;2441;2594;5035;464;597;1061;90;123;213;3441;3947;7388
25/11/2017;149;204;353;86;107;193;18;30;48;5;18;23;5;34;39;2;11;13;0;0;0;7;2;9;2162;3110;5272;461;784;1245;87;96;183;2982;4396;7378
26/11/2017;121;196;317;41;46;87;10;14;24;2;11;13;7;18;25;2;4;6;0;0;0;8;4;12;3340;2674;6014;683;618;1301;94;79;173;4308;3664;7972
27/11/2017;235;435;670;113;248;361;17;41;58;8;9;17;7;31;38;7;12;19;0;0;0;9;7;16;2274;2111;4385;669;487;1156;81;106;187;3420;3487;6907
28/11/2017;211;358;569;94;193;287;8;28;36;10;11;21;4;31;35;2;7;9;0;1;1;14;8;22;1849;1941;3790;431;458;889;86;111;197;2709;3147;5856
29/11/2017;229;326;555;110;198;308;9;31;40;10;14;24;11;40;51;10;14;24;0;0;0;8;2;10;2064;2029;4093;456;463;919;106;119;225;3013;3236;6249
30/11/2017;216;367;583;109;199;308;18;43;61;15;18;33;13;26;39;13;15;28;1;0;1;10;6;16;2210;2122;4332;461;473;934;88;108;196;3154;3377;6531
01/12/2017;242;289;531;119;148;267;15;37;52;12;15;27;9;38;47;3;10;13;0;0;0;7;9;16;2420;2660;5080;502;737;1239;114;129;243;3443;4072;7515
02/12/2017;174;203;377;90;109;199;9;34;43;5;20;25;6;34;40;2;7;9;1;0;1;13;14;27;2355;3276;5631;473;785;1258;93;101;194;3221;4583;7804
03/12/2017;106;168;274;26;75;101;8;10;18;1;11;12;8;11;19;5;2;7;0;0;0;5;3;8;3071;2654;5725;650;618;1268;81;81;162;3961;3633;7594
04/12/2017;210;320;530;100;200;300;11;41;52;4;14;18;9;38;47;6;11;17;0;1;1;3;1;4;2171;2300;4471;539;498;1037;120;121;241;3173;3545;6718
05/12/2017;170;335;505;101;189;290;16;47;63;8;23;31;10;31;41;5;8;13;0;0;0;9;3;12;1989;2097;4086;450;485;935;80;102;182;2838;3320;6158
06/12/2017;153;324;477;102;205;307;9;46;55;5;20;25;3;50;53;2;10;12;0;0;0;5;10;15;2107;2144;4251;471;481;952;94;137;231;2951;3427;6378
07/12/2017;192;383;575;93;229;322;14;40;54;5;18;23;6;35;41;7;11;18;0;0;0;6;12;18;2162;2289;4451;455;450;905;103;121;224;3043;3588;6631
08/12/2017;264;356;620;132;188;320;12;35;47;7;20;27;7;41;48;4;15;19;0;0;0;9;10;19;2546;2772;5318;496;637;1133;99;132;231;3576;4206;7782
09/12/2017;173;227;400;91;135;226;14;25;39;7;18;25;4;26;30;7;11;18;0;0;0;14;5;19;2324;3290;5614;515;838;1353;121;116;237;3270;4691;7961
10/12/2017;152;252;404;52;65;117;7;12;19;2;6;8;8;15;23;3;7;10;1;0;1;9;3;12;3658;3177;6835;763;624;1387;125;117;242;4780;4278;9058
11/12/2017;228;359;587;120;220;340;12;29;41;2;13;15;7;30;37;6;6;12;0;0;0;4;2;6;2325;2399;4724;572;475;1047;122;123;245;3398;3656;7054
12/12/2017;216;325;541;98;212;310;5;34;39;9;23;32;7;33;40;2;13;15;0;0;0;3;6;9;2053;2168;4221;490;479;969;98;134;232;2981;3427;6408
13/12/2017;248;369;617;127;194;321;21;34;55;8;20;28;6;37;43;9;11;20;0;0;0;5;8;13;2163;2225;4388;491;486;977;119;135;254;3197;3519;6716
14/12/2017;244;378;622;118;211;329;16;27;43;7;17;24;9;61;70;5;5;10;0;0;0;16;9;25;2361;2229;4590;498;475;973;105;135;240;3379;3547;6926
15/12/2017;241;351;592;108;195;303;18;34;52;5;15;20;6;27;33;2;22;24;0;0;0;7;6;13;2610;2771;5381;487;663;1150;99;131;230;3583;4215;7798
16/12/2017;185;241;426;107;118;225;6;21;27;7;22;29;5;31;36;0;2;2;0;0;0;8;5;13;2322;3277;5599;493;789;1282;89;114;203;3222;4620;7842
17/12/2017;167;219;386;60;57;117;7;11;18;5;9;14;11;27;38;4;0;4;0;0;0;9;2;11;3610;3123;6733;699;593;1292;105;112;217;4677;4153;8830
18/12/2017;220;456;676;109;267;376;7;46;53;3;21;24;10;32;42;4;9;13;0;1;1;7;5;12;2314;2686;5000;616;516;1132;103;160;263;3393;4199;7592
19/12/2017;255;335;590;146;202;348;23;26;49;12;8;20;14;35;49;5;11;16;0;0;0;13;3;16;2675;2416;5091;470;450;920;112;116;228;3725;3602;7327
20/12/2017;305;417;722;127;244;371;11;33;44;7;20;27;12;34;46;7;10;17;1;1;2;14;11;25;2518;2795;5313;439;499;938;102;152;254;3543;4216;7759
21/12/2017;299;409;708;132;218;350;9;33;42;8;14;22;8;42;50;8;8;16;0;0;0;7;5;12;2526;2872;5398;475;440;915;130;141;271;3602;4182;7784
22/12/2017;313;368;681;144;174;318;16;32;48;5;24;29;5;34;39;6;5;11;0;0;0;8;2;10;2752;3989;6741;505;745;1250;137;146;283;3891;5519;9410
23/12/2017;264;326;590;132;187;319;17;21;38;7;10;17;4;23;27;2;5;7;0;0;0;5;2;7;2897;5364;8261;512;960;1472;120;119;239;3960;7017;10977
24/12/2017;138;272;410;57;27;84;4;6;10;4;8;12;2;10;12;1;1;2;0;0;0;3;1;4;2443;3540;5983;497;720;1217;73;83;156;3222;4668;7890
25/12/2017;249;131;380;51;37;88;2;3;5;2;2;4;3;11;14;2;3;5;0;0;0;2;0;2;4654;2891;7545;860;507;1367;125;58;183;5950;3643;9593
